resultPosition,trapNumber,raceTime,raceDate,raceId,raceNumber,raceClass,raceDistance,meetingId,trackName,dogId,dogName,dogSire,dogDam,trainerName,ownerName
1,1,20:13:00,02/01/2018,399916,8,OR,720.0,333930,Sheffield,476726,Soars Above,Premier Fantasy,Rossa Baby,B Draper,Mr M P Deeney
1,5,20:11:00,02/01/2018,399828,7,A4,380.0,333959,Crayford,495341,Kingswood Van,Vans Escalade,Quam Chrisse,D Childs,Mr S Magill
1,5,20:07:00,02/01/2018,399776,7,A4,450.0,333868,Poole,495207,Stradeen La Diva,Tyrur Big Mike,Boxer Princess,D Mullins,Stradeen Racing
1,1,20:06:00,02/01/2018,400249,7,A5,460.0,333968,Henlow,489654,A Tiny Horse,Kinloch Brae,Jaytee Freddy,V A Lea,Mr D Sutton
1,1,19:58:00,02/01/2018,399915,7,A2,500.0,333930,Sheffield,467459,Swift Metro,Razldazl Pearl,Swift Reel,K M Grayson,Treeton Greyhound Racing Club
1,4,19:54:00,02/01/2018,399827,6,A7,380.0,333959,Crayford,481703,Fawkham Bugatti,Westmead Logan,Fawkham Heaven,B D O'sullivan,Mr B D O'sullivan
1,2,19:52:00,02/01/2018,399775,6,HP,450.0,333868,Poole,489768,Piece Of Ruby,Melodys Royal,Boozed Jordan,S Harms,"Mr A G Eccles,mr C L Eccles"
1,2,19:49:00,02/01/2018,400248,6,A5,460.0,333968,Henlow,501605,Romantic Sheila,Sidarian Blaze,Forrachmore,J Bloomfield,Mr K A Boothby
1,5,19:42:00,02/01/2018,399914,6,OR,280.0,333930,Sheffield,457240,Worsboro Spectre,Ace Hi Rumble,Worsboro Jewel,B Draper,Miss C Kendrick
1,3,19:38:00,02/01/2018,399826,5,S3,540.0,333959,Crayford,496514,Deecees Oscar,Sparta Maestro,Potters Cubed,D Childs,Mr D Childs
1,3,19:37:00,02/01/2018,399774,5,A3,450.0,333868,Poole,483167,Liss Maria,Melodys Royal,Liss May,A R Keppie,"Mrs C J Henstridge,mr C P Watts"
1,3,19:33:00,02/01/2018,400247,5,A5,460.0,333968,Henlow,478460,Fernhall Melody,Kinloch Brae,Home Melody,M K Hamilton,Mrs M K Hamilton
1,2,19:26:00,02/01/2018,399913,5,OR,660.0,333930,Sheffield,489163,Swift Clancy,Kinloch Brae,Swift Tequila,P Barlow,Sevenonus Syndicate
1,6,19:23:00,02/01/2018,399825,4,A8,380.0,333959,Crayford,482458,Papadontpreach,Tullymurry Act,Menu,I P Stevens,Mr I P Stevens
1,5,19:22:00,02/01/2018,399773,4,A3,450.0,333868,Poole,468251,Fake Yoke,Milldean Panther,Ashtree Annie,J R Grant,Mr A G Thomas
1,2,19:17:00,02/01/2018,400246,4,A6,460.0,333968,Henlow,454024,Westmead Michel,Westmead Logan,Droopys Kina,R J Turney,Mr R J Turney
1,1,19:11:00,02/01/2018,399912,4,OR,500.0,333930,Sheffield,494718,Lightfoot Prince,Candlelight King,Droopys Knox,J D Davy,Mr R Bly
1,5,19:07:00,02/01/2018,399824,3,A8,380.0,333959,Crayford,476948,Misfit Chica,Ballymac Eske,Iconic Rosie,J Daly,Mrs K A Caldwell - Jones
1,4,19:06:00,02/01/2018,399772,3,A1,450.0,333868,Poole,471628,Dundee Jess,Vans Escalade,Riverside Jess,D N Lewis,The Bosisto Family
1,3,19:02:00,02/01/2018,400245,3,A7,460.0,333968,Henlow,500768,Kanes Prodigy,King Kane,Payback Agenda,D Henry,Mr J Lynk
1,2,18:56:00,02/01/2018,399911,3,A3,500.0,333930,Sheffield,494095,Bandicoot Pippy,Superior Product,Bandicoot Julia,J Sharp,Mr J Sharp
1,3,18:49:00,02/01/2018,399823,2,S2,540.0,333959,Crayford,472086,Rogue Calypso,Oran Maestro,Stamford Molly,B S Green,"Miss B S Green,mr G R Whittington"
1,1,18:48:00,02/01/2018,399771,2,A5,450.0,333868,Poole,450394,Quick Opinion,Gold Slipalong,Slanan Miss,P R Chatfield,Mr A G Rawlings
1,3,18:44:00,02/01/2018,400244,2,A8,460.0,333968,Henlow,498642,Marcos Santorini,Mall Brandy,Marcos Henrietta,V A Lea,Mr S K Lapidge
1,1,18:38:00,02/01/2018,399910,2,OR,280.0,333930,Sheffield,464240,Ballycowen Colm,Head Bound,Ballycowen Sal,L J Stephenson,Mr M Eastburn
1,3,18:33:00,02/01/2018,399822,1,A6,380.0,333959,Crayford,486311,Stophers Brae,Droopys Jet,Shauna Brae,G L Davidson,Miss G L Davidson
1,4,18:28:00,02/01/2018,399770,1,A7,450.0,333868,Poole,471079,Jitterbug,Aero Twizzle,Express Alarm,A R Keppie,Mr P G Walker
1,3,18:27:00,02/01/2018,400243,1,A9,460.0,333968,Henlow,501677,Kanes Dynasty,King Kane,Payback Agenda,D Henry,Mr J Lynk
1,1,18:22:00,02/01/2018,399909,1,A5,500.0,333930,Sheffield,483256,Puckane Mall,Mall Brandy,Meet In Bally,N Melbourne,"Mr D M Deakin,mr J M Deakin"
1,5,18:19:00,02/01/2018,399821,14,A11,515.0,333921,Hove,458403,Nellie Oleson,Razldazl Jayfkay,Razldazl Pru,A J Taylor,Mr P Flanagan
1,5,18:11:00,02/01/2018,399769,14,A2,450.0,333947,Sunderland,487424,Tonetta Lassie,Droopys Scolari,Emers Lassie,T A Leech,Mr C R Wilby
1,3,18:09:00,02/01/2018,399807,14,A3,480.0,333964,Monmore,495527,Ballymac Cindie,Drumcrow Obama,Ballymac Sky,J B Thompson,Mr C P Bloor
1,4,18:02:00,02/01/2018,399820,13,D2,285.0,333921,Hove,484461,Pennys Tael,Deanridge Viking,Pennys Mrsturpin,A J Taylor,Mr N Friar
1,5,17:56:00,02/01/2018,399768,13,A5,450.0,333947,Sunderland,458962,Spirit Kays Echo,Skywalker Puma,Echo Lady,M Walsh,"Mr G Bunch,mr R Bunch"
1,6,17:54:00,02/01/2018,399806,13,A2,480.0,333964,Monmore,450528,Minglers Palm,Archaton Pine,Minglers Impact,S Ralph,Mr R J Evans
1,1,17:44:00,02/01/2018,399819,12,A11,515.0,333921,Hove,495940,Summerville Boy,Taylors Sky,Superior Star,N E M Mcellistrim,Norah Mac Racing Club
1,6,17:38:00,02/01/2018,399767,12,A5,450.0,333947,Sunderland,461247,Ryecroft Chris,Droopys Scolari,Our Girl Una,M C Murray,Mr M C Murray
1,4,17:37:00,02/01/2018,399805,12,A5,480.0,333964,Monmore,501062,Derryhogan Drogo,Storm Control,Foyle Betty,P W Gregson,Mr J B Thompson
1,6,17:28:00,02/01/2018,399818,11,A5,515.0,333921,Hove,453283,Baran Texas,Ace Hi Rumble,Blue Bee,A E Gardiner,Mr A E Gardiner
1,1,17:22:00,02/01/2018,399766,11,A2,450.0,333947,Sunderland,457710,Jacks Champ,Kinloch Brae,Gogetemclaire,E Y Bell,Mr C Godfrey
1,1,17:18:00,02/01/2018,399804,11,A7,480.0,333964,Monmore,494179,Funny Eyes,Scolari Me Daddy,Bredas Queen,L Field,Mr C Allsopp
1,1,17:08:00,02/01/2018,399817,10,A7,515.0,333921,Hove,481986,Droopys Fayette,Mall Brandy,Droopys Start,J J Heath,"Mr M J Hughes,mr T C Matthews"
1,4,17:07:00,02/01/2018,399765,10,HP,640.0,333947,Sunderland,433624,Piercestown Jan,Ace Hi Rumble,Piercestown Pet,G Strike,Mr G Hare
1,5,16:58:00,02/01/2018,399803,10,A3,480.0,333964,Monmore,489177,Cee Jay Kickham,Ballymac Eske,Aero Leanne,L Field,Mr D A Stidworthy
1,6,16:48:00,02/01/2018,399816,9,A3,515.0,333921,Hove,468562,Broadway Ghost,Head Bound,Shabora,R P Rees,Mr S Milner
1,2,16:47:00,02/01/2018,399764,9,A1,450.0,333947,Sunderland,499085,Boreen Of Magic,Droopys Jet,Bit View Emma,R J Overton,The Four High Flyers
1,1,16:39:00,02/01/2018,399802,9,A4,480.0,333964,Monmore,500447,Skyfall Bomber,Laughil Blake,Bleisce Charm,G M Smith,Mr A M Willis
1,4,16:29:00,02/01/2018,399815,8,D1,285.0,333921,Hove,486005,Candolim Folly,Droopys Jet,Droopys Tots,D D Knight,Candolim Six
1,5,16:27:00,02/01/2018,399763,8,A4,450.0,333947,Sunderland,501469,Cuinns His Name,Droopys Cain,Millview Raid,J Turner,Mr N J Conroy
1,6,16:19:00,02/01/2018,399801,8,A6,480.0,333964,Monmore,485317,Behind Time,Ballymac Vic,Nicholas Cadimhe,C Jones,Mrs L Jones
1,6,16:09:00,02/01/2018,399814,7,A8,515.0,333921,Hove,469437,Liosgarbh Andy,Mall Brandy,Shyladee Lass,D D Knight,Mr G Mcintosh
1,2,16:08:00,02/01/2018,399762,7,HP,450.0,333947,Sunderland,486639,Long Lost Friend,Kinloch Brae,Looks Like Tracy,C Mcnicholas,Mr S Taylor
1,1,15:59:00,02/01/2018,399800,7,A4,480.0,333964,Monmore,498841,Swift Acappella,Farloe Blitz,Swift Causeway,M T Baker,Mr C Knowles
1,4,15:49:00,02/01/2018,399813,6,A9,515.0,333921,Hove,460333,Champagne Maura,Kinloch Brae,Gogetemjackie,W R Wrighting,Greenwich Happy Hour Boys
1,1,15:48:00,02/01/2018,399761,6,A3,450.0,333947,Sunderland,479866,Awesome Harry,Moes Tavern,Strawberry Blond,J A Teal,Mrs J A Teal
1,2,15:39:00,02/01/2018,399799,6,A2,480.0,333964,Monmore,471906,Droopys Logan,Westmead Hawk,Droopys Fantasy,S Ralph,Sunday Racing Club
1,4,15:29:00,02/01/2018,399812,5,A9,515.0,333921,Hove,497844,Guinness Whiskey,Ballymac Vic,Savana Miesque,S A Cahill,Mr S A Cahill
1,3,15:28:00,02/01/2018,399760,5,HP,261.0,333947,Sunderland,461244,Ryecroft Alba Bo,Droopys Scolari,Our Girl Una,M C Murray,Mr M C Murray
1,1,15:19:00,02/01/2018,399798,5,A7,480.0,333964,Monmore,490190,Farloe Primrose,Vans Escalade,Farloe Buttercup,P A Curtin,The Flower Power Five
1,6,15:11:00,02/01/2018,399811,4,A5,515.0,333921,Hove,463342,Gringos Tally,Royal Impact,Adored,A E Gardiner,Tally Ho Syndicate
1,1,15:07:00,02/01/2018,399759,4,HP,261.0,333947,Sunderland,487365,Macys Mucky Pup,Aero Majestic,Macys Millie,C Mcnicholas,Miss K L Mcnicholas
1,2,15:02:00,02/01/2018,399797,4,A3,480.0,333964,Monmore,454820,Malbay Balotelli,Hades Rocket,Malbay Melia,P A Sallis,Rock It Racing Club
1,5,14:52:00,02/01/2018,399810,3,D3,285.0,333921,Hove,497843,Guinness Tiny,Ballymac Vic,Savana Miesque,D J Dawe,"Mr K G Glover,mrs C W Glover,ms M E Ludlow"
1,1,14:47:00,02/01/2018,399758,3,A3,450.0,333947,Sunderland,472452,Mucho Macho Ash,Ballymac Eske,Calling Spice,G Strike,"Mr K Mallaby,mr G Strike"
1,2,14:42:00,02/01/2018,399796,3,A7,480.0,333964,Monmore,461569,Darling Boy,Kinloch Brae,Mums Celina,C Jones,Mr C Jones
1,4,14:32:00,02/01/2018,399809,2,A6,515.0,333921,Hove,487997,Dinner Bella,Jacksajem,Go Getemgirl,S A Cahill,Tdc Global Investors
1,2,14:27:00,02/01/2018,399757,2,A3,450.0,333947,Sunderland,493898,Esparante,Hondo Black,Perles Godetia,C Mcnicholas,Utb Syndicate
1,1,14:22:00,02/01/2018,399795,2,A10,480.0,333964,Monmore,487420,Pennys Mercy,Deanridge Viking,Pennys Hillery,P C White,Mr P C White
1,2,14:12:00,02/01/2018,399808,1,A10,515.0,333921,Hove,493910,Ballantine Blaze,Tullymurry Act,Light Foot Molly,D D Knight,Mrs L Gilpin
1,4,14:08:00,02/01/2018,399756,1,A6,450.0,333947,Sunderland,498180,Rosegarland Levi,Scolari Me Daddy,Langan Timber,P Miller,Bigger Bag Of Sweets Syndicate
1,3,14:06:00,02/01/2018,399794,1,A7,480.0,333964,Monmore,485766,Pistol Snatch,Superior Product,Galtee Honey,P Burford,Mrs P Burford
1,1,13:58:00,02/01/2018,399755,12,A7,462.0,333966,Kinsley,463040,Ashgrove Shadow,Black Shaw,Whitty Kate,K Dobson,Mr K Dobson
1,5,13:57:00,02/01/2018,399846,12,A2,480.0,333903,Central Park,492041,Hollyoak Birch,Ballymac Eske,Hollyoak Airwave,R W Butler,Hollyoak Syndicate
1,1,13:51:00,02/01/2018,399743,12,A2,500.0,333910,Nottingham,495485,Roscoes Steele,Superior Product,Woe Girl,L G Tuffin,Emmjay Racing
1,5,13:49:00,02/01/2018,399793,12,A8,380.0,333916,Crayford,492953,O Leary Rocket,Superior Product,Galley June,K M O'flaherty,Mr P G O'flaherty
1,3,13:44:00,02/01/2018,399754,11,A5,462.0,333966,Kinsley,472217,Power Ace,Skywalker Ace,Hi Nurse,J Zivkovic,Koata Greyhound Racing Club
1,6,13:39:00,02/01/2018,399845,11,A3,480.0,333903,Central Park,494840,Insane Kiss,Makeshift,Droopys Liddy,G Andreas,Mrs S M Andreas
1,2,13:33:00,02/01/2018,399742,11,A5,500.0,333910,Nottingham,498740,Haggswood Hawk,Fear Haribo,Wonder Girl,A Thompson,Mr M T Elliott
1,2,13:31:00,02/01/2018,399792,11,A2,380.0,333916,Crayford,496836,Teddybear Pops,Zero Ten,Cornmaddy Spin,K M O'flaherty,Mr K Brazier
1,1,13:27:00,02/01/2018,399753,10,HP,462.0,333966,Kinsley,481104,Honey Bella,Kinloch Brae,Honey Sue,W M Lyons,Miss B J Webb
1,4,13:22:00,02/01/2018,399844,10,A4,480.0,333903,Central Park,472245,Insane Braincell,Razldazl George,Trout Or Salmon,G Andreas,The Chip Leaders
1,1,13:19:00,02/01/2018,399741,10,A3,500.0,333910,Nottingham,461209,Rahyvira Razl,Razldazl George,Rahyvira Smurf,A Thompson,Miss A Thompson
1,6,13:16:00,02/01/2018,399791,10,A4,380.0,333916,Crayford,495433,Pure Papa,Superior Product,Pure Perception,B S Green,Greens Greyhounds
1,3,13:12:00,02/01/2018,399752,9,D3,268.0,333966,Kinsley,490952,Saratoga Jab,Droopys Jet,Saratoga Jill,L J Wilson,Mr B Nicholson
1,4,13:08:00,02/01/2018,399843,9,A5,480.0,333903,Central Park,496970,Jacqem,Scolari Me Daddy,Lucky Rose,G Andreas,Mr G Andreas
1,3,13:04:00,02/01/2018,399740,9,A5,500.0,333910,Nottingham,481029,Sybarite,Makeshift,Hather Siobs,E Saville,Mr P I Jones
1,5,13:01:00,02/01/2018,399790,9,S4,540.0,333916,Crayford,470682,Slaney Topgear,Godsend,Oisins Fantasy,J Daly,Jim Daly Racing Syndicate
1,5,12:58:00,02/01/2018,399751,8,A4,462.0,333966,Kinsley,475717,Swift Harry,Makeshift,Annie From Cork,L J Wilson,Mr L Giltinan
1,6,12:54:00,02/01/2018,399842,8,A3,480.0,333903,Central Park,473532,Knockalton Zira,Kinloch Brae,Looks Like Tracy,R Pattinson,Mr G R Jones
1,4,12:47:00,02/01/2018,399739,8,A2,500.0,333910,Nottingham,471972,Alfies Quality,Droopys Alfie,Geneva Socks,B Denby,Mr B Denby
1,4,12:46:00,02/01/2018,399789,8,A6,380.0,333916,Crayford,442769,Dromscarra Brae,Kinloch Brae,Hidden Ace,J J Luckhurst,Mr F J Ferrari
1,5,12:42:00,02/01/2018,399750,7,A6,462.0,333966,Kinsley,454899,Autumn Dazzle,Razldazl Jayfkay,Shanless Carol,M N May,Mr G Rankin
1,6,12:39:00,02/01/2018,399841,7,A7,480.0,333903,Central Park,502090,Final Peach,Scolari Me Daddy,Final Oyster,G Andreas,Mrs S M Andreas
1,3,12:32:00,02/01/2018,399738,7,A6,500.0,333910,Nottingham,473811,Creevy Honey,Godsend,Munsboro Diamond,J R Hall,Mr S G Heywood
1,4,12:31:00,02/01/2018,399788,7,A6,380.0,333916,Crayford,491095,Chariot Of Hope,Kinloch Brae,Danmar Caoimhe,G L Davidson,Mr D P Huddlestone
1,2,12:27:00,02/01/2018,399749,6,A5,462.0,333966,Kinsley,491401,Bumblebee Just,Kinloch Brae,Curious Thinking,R B Harwood,Mr S R Grigg
1,3,12:24:00,02/01/2018,399840,6,A4,480.0,333903,Central Park,454686,Black Trend,Droopys Scolari,Denib,R S Griffin,Mr K J Tester
1,3,12:18:00,02/01/2018,399737,6,A3,500.0,333910,Nottingham,487115,Creevy Wonder,Tyrur Sugar Ray,Creevy Sue,J R Hall,Mr J R Hall (Snr)
1,4,12:16:00,02/01/2018,399787,6,A4,380.0,333916,Crayford,475690,Call Sophia,Godsend,Tarsna Inca,J J Luckhurst,Call Racing
1,3,12:12:00,02/01/2018,399748,5,D4,268.0,333966,Kinsley,495031,Footfield Nemo,Kinloch Brae,Likewise,J G Hurst,Mrs T A Hurst
1,2,12:09:00,02/01/2018,399839,5,A6,480.0,333903,Central Park,499463,Old Fort Elpaso,Farloe Blitz,Swift Causeway,S Mavrias,Mr P R Ware-lane
1,1,12:04:00,02/01/2018,399736,5,A2,500.0,333910,Nottingham,482835,Counter Balance,Premier Fantasy,Sive Dubh,A Thompson,Ron Thompson Fanclub
1,5,12:01:00,02/01/2018,399786,5,A8,380.0,333916,Crayford,502035,Rogue Rascal,Ballymac Eske,Stamford Molly,B S Green,"Miss B S Green,mr G R Whittington"
1,2,11:57:00,02/01/2018,399747,4,A6,462.0,333966,Kinsley,502178,Endova Sophia,Mall Brandy,Bawna Emily,J Zivkovic,Koata Greyhound Racing Club
1,4,11:54:00,02/01/2018,399838,4,D2,265.0,333903,Central Park,466441,Lovers Path,Godsend,Balls Of Flower,S Mavrias,Mr S Mavrias
1,2,11:48:00,02/01/2018,399735,4,A4,500.0,333910,Nottingham,493315,Riogas Girl,Razldazl Rioga,Bedigo Girl,E Saville,Mr P I Jones
1,5,11:46:00,02/01/2018,399785,4,S1,540.0,333916,Crayford,494149,Said And Done,Sparta Maestro,Stride On Baby,B D O'sullivan,The Lady Bryden Syndicate
1,1,11:42:00,02/01/2018,399746,3,A5,462.0,333966,Kinsley,478033,Ashville Geenie,Vans Escalade,Ashville Ruby,M N May,Mr R Griffiths
1,1,11:39:00,02/01/2018,399837,3,A5,480.0,333903,Central Park,502541,Quarter To Three,Romeo Recruit,Run On Cookie,J M Ray,Guardian Syndicate
1,3,11:34:00,02/01/2018,399734,3,A4,500.0,333910,Nottingham,495315,Kilkenny Tir,Godsend,Kilkenny Babe,J Gray,Mr J Gray
1,5,11:31:00,02/01/2018,399784,3,A7,380.0,333916,Crayford,485020,Tornaroy Tyrant,Wise Thought,Dudleys Dream,B S Green,Greens Greyhounds
1,1,11:28:00,02/01/2018,399745,2,A4,462.0,333966,Kinsley,499951,Cappagh Pink,Kinloch Brae,Glenpadden Sky,D Cooper,"Mr D Cooper,mr J Exley,mr J Hendry"
1,3,11:24:00,02/01/2018,399836,2,A1,480.0,333903,Central Park,486440,Drumna Storm,Wise Thought,Drumna Tink,A M P Collett,Mr A M P Collett
1,1,11:19:00,02/01/2018,399733,2,A3,500.0,333910,Nottingham,483153,Blackies Perl,Superior Product,Roskeen Glory,A Thompson,Miss A Thompson
1,6,11:16:00,02/01/2018,399783,2,S5,540.0,333916,Crayford,495309,Edencurra Cuckoo,Crash,Edencurra Cannon,K M O'flaherty,Mr P G O'flaherty
1,4,11:11:00,02/01/2018,399744,1,A3,462.0,333966,Kinsley,489132,Five Alley Eoin,Uncle Eoin,Night Party,J G Hurst,Arent We Blessed Syndicate
1,1,11:09:00,02/01/2018,399835,1,A8,480.0,333903,Central Park,485386,Hollyoak Sonny,Blonde Snapper,Hollyoak Lucy,R W Butler,Hollyoak Syndicate
1,6,11:03:00,02/01/2018,399732,1,A3,500.0,333910,Nottingham,455362,Awayday Rock,Crown Rover,Devastator,P H Harnden,Mr P H Harnden
1,1,11:01:00,02/01/2018,399782,1,A7,380.0,333916,Crayford,502491,Fawkham Chaser,Farloe Blitz,Mercury Kate,K M O'flaherty,"Mrs L Sullivan,mr N Usher"
1,4,,02/01/2018,401849,3,T1,450.0,333996,Poole,483745,Farran Cockle,Ballymac Vic,Farran Tina,D A Dodd,Wessex Greyhounds
1,5,,02/01/2018,401848,2,T2,450.0,333996,Poole,494394,Droopys Hornets,Laughil Blake,Droopys Safina,A R Keppie,Fletchwood Racing
1,5,,02/01/2018,401847,1,T3,450.0,333996,Poole,499800,Ide Fly,Superior Product,Ide Chill Out,P R Chatfield,Mr B M Phillips
1,1,,02/01/2018,401748,12,T2,380.0,333987,Crayford,499281,Shaunas Flame,Farley Blitz,Doc Mc Shauna,D W Lee,Mr R A Carter
1,1,,02/01/2018,401747,11,T2,380.0,333987,Crayford,480065,Mustang Swift,Taylors Sky,Nidge Said So,D Childs,Mr J Graver
1,3,,02/01/2018,401746,10,T1,380.0,333987,Crayford,495533,Out Of Newyork,Sparta Maestro,Chloes Gina,N F Carter,Premier Plus Racing
1,5,,02/01/2018,401745,9,T3,380.0,333987,Crayford,480250,Deanridge Gizmo,Godsend,Pennys Kim,A Kelly-pilgrim,Mr R Dean
1,2,,02/01/2018,401744,8,T1,380.0,333987,Crayford,458226,Swift Thruxton,Makeshift,Swift Temple,K M O'flaherty,Mr J Ince
1,1,,02/01/2018,401743,7,T2,380.0,333987,Crayford,470865,Kelva Cuthbert,Ballymac Eske,Missy Kissy,J Daly,Steve Morison And Grant Holt Racing Club
1,5,,02/01/2018,401742,6,T3,380.0,333987,Crayford,503767,Monagea Ruby,Droopys Jet,Fortwilliam Hawk,M N Fenwick,Mr L J Fisher
1,4,,02/01/2018,401741,5,T1,380.0,333987,Crayford,490330,Snowdon Bolt,Shaneboy Spencer,Uptown Hawk,J J Luckhurst,Mr J D Bush
1,5,,02/01/2018,401740,4,T2,380.0,333987,Crayford,482241,Cromac Terror,Wise Thought,Drumna Dove,K M O'flaherty,"Mr J Andrews,mr N Basford,mr J Bates,mr D D Williams"
1,4,,02/01/2018,401739,3,T1,540.0,333987,Crayford,482502,Whistling Mall,Mall Brandy,Maggies Whistle,N F Carter,F J T Racing
1,5,,02/01/2018,401738,2,T3,540.0,333987,Crayford,453394,Risky Rumble,Ace Hi Rumble,Risky Rosaleen,A Kelly-pilgrim,The Risky Syndicate
1,4,,02/01/2018,401737,1,T1,540.0,333987,Crayford,493168,Greenfield Gate,Kinloch Brae,Greenfield Chat,N F Carter,Lt Syndicate
1,2,,02/01/2018,401736,7,T1,268.0,333993,Kinsley,489645,Slaneyside Ultan,Skywalker Puma,Shesagoodone,M N May,Mr R Griffiths
1,5,,02/01/2018,401735,6,T3,268.0,333993,Kinsley,468981,A One Zippy,Piercestown Sand,Blackstone Zippy,R B Harwood,Mr S R Grigg
1,4,,02/01/2018,401734,5,T1,268.0,333993,Kinsley,487630,Lynhouse Star,Daisyfield Glory,Burnpark Pippa,I E Walker,Mrs J A Grigg
1,4,,02/01/2018,401733,4,T3,268.0,333993,Kinsley,465265,Princeoffortune,Black Shaw,Lady Mitzi,M N May,Mr J Scott
1,2,,02/01/2018,401732,3,T1,268.0,333993,Kinsley,476011,Swift Rage,Kinloch Brae,Swift Zest,J G Hurst,Arent We Blessed Syndicate
1,5,,02/01/2018,401731,2,T3,462.0,333993,Kinsley,475869,Singing Cilla,Ashfield Impact,Nitro Molly,P Miller,Cheaper Bag Of Sweets
1,6,,02/01/2018,401730,1,T3,462.0,333993,Kinsley,455845,Cape Dream,Head Bound,Fairest Fancy,R B Harwood,Mrs T Howard
1,3,,02/01/2018,401728,18,T1,265.0,333991,Central Park,464099,Gubu,David Bale,Bua Lavenham,R J Holloway,Mr R J Holloway
1,6,,02/01/2018,401727,17,T1,265.0,333991,Central Park,482863,Aayamzacraftyone,Tullymurry Act,Noelles Primco,R J Holloway,Mr N G Smith
1,5,,02/01/2018,401726,16,T1,265.0,333991,Central Park,488484,Shaneboy Bowie,Scolari Me Daddy,Shaneboy Daisy,R J Holloway,"Ms K A Duddy,mr R J Holloway"
1,6,,02/01/2018,401725,15,T2,265.0,333991,Central Park,460322,Yassoo Martin,Blackstone Gene,Droopys Quinta,G Andreas,"Mr G Andreas,mr T R Crowther,mr M J Davis"
1,2,,02/01/2018,401724,10,T1,265.0,333991,Central Park,493215,Fionas Lee,Superior Product,Batties Gold,R Pattinson,Mrs M V Pattinson
1,5,,02/01/2018,401723,9,T2,265.0,333991,Central Park,492468,Wee Smokes,Cabra Cool,Velvet Special,D K Hurlock,Executors Of The Late Mr Rs Griffin
1,3,,02/01/2018,401722,8,T1,265.0,333991,Central Park,490161,Teddybear Matty,Swords Prince,Liscarroll Misty,G Andreas,Mr K Brazier
1,4,,02/01/2018,401721,7,T1,265.0,333991,Central Park,502076,Notmeanttobe,Droopys Cain,Loskeran Beauty,D P Brabon,Mrs R Stoneman
1,2,,02/01/2018,401720,6,T3,480.0,333991,Central Park,504465,Our Jay,Hello Deejay,Jaytee Jules,M Mavrias,Mrs C M Mavrias
1,3,,02/01/2018,401719,5,T1,480.0,333991,Central Park,496043,Sue Said No,Zero Ten,Sidarian Dream,J M Ray,Guardian Syndicate
1,3,,02/01/2018,401718,4,T2,480.0,333991,Central Park,488446,O Bi One,Droopys Jet,Turbine Tulip,D P Brabon,Mr D P Brabon
1,3,,02/01/2018,401717,3,T1,480.0,333991,Central Park,501863,Cheque Book,Crash,Droumeragh Debby,R Pattinson,Mrs M V Pattinson
1,3,,02/01/2018,401716,2,T1,480.0,333991,Central Park,482952,Moyola Cliste,Premier Fantasy,Moyola Chirp,J M Ray,Mr B Efdal
1,2,,02/01/2018,401715,1,T3,480.0,333991,Central Park,504496,Baby Girl,Lenson Bolt,Black Reason,R S Griffin,Mrs R Stoneman
1,2,,02/01/2018,401699,10,T1,277.0,334003,Henlow,492784,Ferndale Joanna,Sparta Maestro,Ferndale Whyso,J O Mcdonald,Mr C Condon
1,3,,02/01/2018,401698,9,T1,277.0,334003,Henlow,503107,Swift Sage,Superior Product,Swift Scrabble,M K Hamilton,Mrs M K Hamilton
1,1,,02/01/2018,401697,8,T1,277.0,334003,Henlow,453226,Danish Duke,Droopys Scolari,Hylda Glyder,J Bloomfield,Mr B J Payne
1,5,,02/01/2018,401696,7,T1,277.0,334003,Henlow,490781,Willowdalehenrik,,
1,3,,02/01/2018,401695,6,T1,277.0,334003,Henlow,503106,Swift Zaneta,Vans Escalade,Swift Zara,M K Hamilton,Mrs M K Hamilton
1,3,,02/01/2018,401694,5,T1,277.0,334003,Henlow,503687,Breeze On By,Lenson Bolt,Gabbys Moonshine,N E M Mcellistrim,"Mrs L Kettles,mr A Loveridge"
1,3,,02/01/2018,401693,4,T1,277.0,334003,Henlow,498916,Blistering Jet,Droopys Jet,Tour Ali,J Daly,Miss G Creckendon
1,1,,02/01/2018,401692,3,T4,460.0,334003,Henlow,476814,Savana Becky,Mall Brandy,Tullowmac Java,J Bloomfield,Mr K A Boothby
1,2,,02/01/2018,401691,2,T1,460.0,334003,Henlow,497356,Lookalike,Ballymac Eske,Emers Ivy,R Devenish,"Mr P D Band,mrs W A Prince"
1,3,,02/01/2018,401690,1,T2,460.0,334003,Henlow,491957,Too Swift Jet,Droopys Jet,Too Swift,D Mullins,"Mr T Mcfarlane,mr D Mullins"
1,4,,02/01/2018,401689,16,T1,264.0,333972,Monmore,503340,Witha Rebel Yell,Storm Control,Atouchofvenus,P A Sallis,Double Top U K. Syndicate
1,3,,02/01/2018,401688,15,T1,264.0,333972,Monmore,498323,Slaneyside Dawn,Storm Control,Lissivigeen Joy,C Jones,Mr C Jones
1,2,,02/01/2018,401687,13,T2,264.0,333972,Monmore,480020,Ill Be King,Romeo Recruit,Family Rose,C Jones,Mrs L Jones
1,5,,02/01/2018,401686,12,T1,264.0,333972,Monmore,474170,Youre Some Diva,Blonde Snapper,Westmead Diva,P Burford,Mrs P Burford
